Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 17:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 18:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 18:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 19:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 19:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 20:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,13-09-2024 20:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-09-2024 02:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-09-2024 03:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-09-2024 03:00,4.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-09-2024 04:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-09-2024 04:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,15-09-2024 07:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,15-09-2024 07:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,19-09-2024 13:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,19-09-2024 13:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-10-2024 18:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-10-2024 18:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 01:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 04:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 11:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,10-10-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-12-2024 01:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,09-12-2024 01:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,23-12-2024 15:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,23-12-2024 15:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,23-12-2024 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,23-12-2024 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,23-12-2024 20:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,23-12-2024 20:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 06:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 07:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 07:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 12:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,24-12-2024 12:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,25-12-2024 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-12-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-12-2024 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-12-2024 18:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,31-12-2024 14:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,31-12-2024 15:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,31-12-2024 16:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,31-12-2024 17:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,31-12-2024 17:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,31-12-2024 19:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-01-2025 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,03-01-2025 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-01-2025 12:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-01-2025 13:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-01-2025 14:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 15:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 15:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 18:00,6.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 19:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 19:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 23:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-01-2025 23:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,16-01-2025 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,16-01-2025 05:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,16-01-2025 08:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-02-2025 23:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-02-2025 23:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 02:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 03:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 03:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 04:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 04:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 05:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 05:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 06:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 06:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 07:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 07:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 08:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,05-02-2025 08:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,06-02-2025 09:30,24
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,17-02-2025 20:00,165
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,18-02-2025 04:00,180
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 07:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 08:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 09:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 10:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 17:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 19:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 19:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 22:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,20-02-2025 22:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,21-02-2025 00:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,21-02-2025 00:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-02-2025 17:00,24
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,22-02-2025 19:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,25-02-2025 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,25-02-2025 15:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 06:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 07:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 08:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 14:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 15:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 15:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 16:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 16:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 17:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 17:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 18:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 18:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 19:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 19:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 20:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 20:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 21:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 21:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 22:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 22:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 23:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,27-02-2025 23:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 00:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 00:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 01:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 01:00,0.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 02:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 02:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 03:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 03:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 04:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 05:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 05:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 06:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 06:00,3
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 07:00,3.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 08:00,6.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 08:00,6.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 09:00,7
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 09:00,7
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 10:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 10:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 11:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 11:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 12:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 12:00,2.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 13:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 13:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 14:00,5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 14:00,5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 16:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 16:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 17:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 17:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 18:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 18:00,2
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 20:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 20:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,28-02-2025 23:00,4
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-03-2025 01:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,01-03-2025 02:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-03-2025 03:00,4
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-03-2025 04:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,04-03-2025 04:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-03-2025 23:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,14-03-2025 23:00,1
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,15-03-2025 00:00,1.5
Bagi gumma,Himachal Pradesh,2,Himachal Pradesh,23,SHIMLA,-,-,-,-,-,-,-,-,-,31.121301,77.253986,15-03-2025 00:00,1.5
